import time: self [us] | cumulative | imported package
import time:        79 |         79 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.dotsort_canon
import time:        76 |         76 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.max_canon
import time:        65 |         65 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.maximum_canon
import time:        75 |         75 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.min_canon
import time:        63 |         63 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.minimum_canon
import time:        66 |         66 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.norm1_canon
import time:        78 |         78 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.norm_inf_canon
import time:        74 |         74 |                     cvxpy.reductions.eliminate_pwl.canonicalizers.sum_largest_canon
import time:       168 |       1080 |                   cvxpy.reductions.eliminate_pwl.canonicalizers
import time:        15 |       1094 |                 cvxpy.reductions.eliminate_pwl.canonicalizers.abs_canon
import time:        74 |       1234 |               cvxpy.reductions.dcp2cone.canonicalizers.huber_canon
import time:        69 |         69 |               cvxpy.reductions.dcp2cone.canonicalizers.indicator_canon
import time:        67 |         67 |               cvxpy.reductions.dcp2cone.canonicalizers.kl_div_canon
import time:        74 |         74 |                 cvxpy.reductions.dcp2cone.canonicalizers.log_canon
import time:        64 |        138 |               cvxpy.reductions.dcp2cone.canonicalizers.log1p_canon
import time:        73 |         73 |               cvxpy.reductions.dcp2cone.canonicalizers.log_det_canon
import time:        72 |         72 |               cvxpy.reductions.dcp2cone.canonicalizers.log_sum_exp_canon
import time:        72 |         72 |               cvxpy.reductions.dcp2cone.canonicalizers.logistic_canon
import time:        80 |         80 |               cvxpy.reductions.dcp2cone.canonicalizers.matrix_frac_canon
import time:        89 |         89 |               cvxpy.reductions.dcp2cone.canonicalizers.normNuc_canon
import time:        88 |         88 |                 cvxpy.utilities.perspective_utils
import time:        94 |        181 |               cvxpy.reductions.dcp2cone.canonicalizers.perspective_canon
import time:        76 |         76 |               cvxpy.reductions.dcp2cone.canonicalizers.pnorm_canon
import time:        69 |         69 |                 cvxpy.reductions.dcp2cone.canonicalizers.quad_over_lin_canon
import time:        70 |        138 |               cvxpy.reductions.dcp2cone.canonicalizers.quad_form_canon
import time:        68 |         68 |               cvxpy.reductions.dcp2cone.canonicalizers.rel_entr_canon
import time:        75 |         75 |               cvxpy.reductions.dcp2cone.canonicalizers.sigma_max_canon
import time:       109 |        109 |                         cvxpy.reductions.solvers.utilities
import time:       188 |        188 |                         cvxpy.reductions.solvers.solver
import time:       276 |        571 |                       cvxpy.reductions.solvers.conic_solvers.conic_solver
import time:       118 |        118 |                       cvxpy.utilities.citations
import time:       228 |        917 |                     cvxpy.reductions.solvers.conic_solvers.cbc_conif
import time:       205 |        205 |                     cvxpy.reductions.solvers.conic_solvers.clarabel_conif
import time:       220 |        220 |                     cvxpy.reductions.solvers.conic_solvers.copt_conif
import time:      2541 |       2541 |                     cvxpy.reductions.solvers.conic_solvers.cplex_conif
import time:       106 |        106 |                       cvxpy.reductions.solvers.compr_matrix
import time:        92 |         92 |                       cvxpy.reductions.solvers.kktsolver
import time:       383 |        580 |                     cvxpy.reductions.solvers.conic_solvers.cvxopt_conif
import time:       128 |        128 |                         cvxpy.utilities.versioning
import time:       222 |        349 |                       cvxpy.reductions.solvers.conic_solvers.scs_conif
import time:       182 |        531 |                     cvxpy.reductions.solvers.conic_solvers.diffcp_conif
import time:       163 |        163 |                     cvxpy.reductions.solvers.conic_solvers.ecos_conif
import time:       218 |        218 |                     cvxpy.reductions.solvers.conic_solvers.glop_conif
import time:       140 |        140 |                     cvxpy.reductions.solvers.conic_solvers.glpk_conif
import time:       136 |        136 |                     cvxpy.reductions.solvers.conic_solvers.glpk_mi_conif
import time:       211 |        211 |                     cvxpy.reductions.solvers.conic_solvers.gurobi_conif
import time:       176 |        176 |                       cvxpy.reductions.cone2cone.affine2direct
import time:       388 |        563 |                     cvxpy.reductions.solvers.conic_solvers.mosek_conif
import time:       176 |        176 |                     cvxpy.reductions.solvers.conic_solvers.nag_conif
import time:       176 |        176 |                     cvxpy.reductions.solvers.conic_solvers.pdlp_conif
import time:       144 |        144 |                     cvxpy.reductions.solvers.conic_solvers.qoco_conif
import time:        54 |         54 |                         pyscipopt
import time:        16 |         70 |                       pyscipopt.scip
import time:       319 |        388 |                     cvxpy.reductions.solvers.conic_solvers.scip_conif
import time:       171 |        171 |                     cvxpy.reductions.solvers.conic_solvers.scipy_conif
import time:       145 |        145 |                     cvxpy.reductions.solvers.conic_solvers.sdpa_conif
import time:       207 |        207 |                     cvxpy.reductions.solvers.conic_solvers.xpress_conif
import time:       168 |        168 |                     cvxpy.reductions.solvers.conic_solvers.highs_conif
import time:       200 |       8190 |                   cvxpy.reductions.solvers.conic_solvers
import time:        12 |       8202 |                 cvxpy.reductions.solvers.conic_solvers.scs_conif
import time:        88 |       8289 |               cvxpy.reductions.dcp2cone.canonicalizers.suppfunc_canon
import time:        84 |         84 |               cvxpy.reductions.dcp2cone.canonicalizers.tr_inv_canon
import time:        77 |         77 |               cvxpy.reductions.dcp2cone.canonicalizers.xexp_canon
import time:       247 |        247 |                   cvxpy.transforms.indicator
import time:        90 |         90 |                   cvxpy.transforms.linearize
import time:       132 |        132 |                   cvxpy.transforms.scalarize
import time:       126 |        126 |                   cvxpy.transforms.suppfunc
import time:       116 |        709 |                 cvxpy.transforms
import time:        15 |        724 |               cvxpy.transforms.indicator
import time:       252 |      12930 |             cvxpy.reductions.dcp2cone.canonicalizers
import time:        96 |         96 |               cvxpy.reductions.qp2quad_form
import time:        83 |         83 |                 cvxpy.reductions.qp2quad_form.canonicalizers.power_canon
import time:       106 |        188 |               cvxpy.reductions.qp2quad_form.canonicalizers.huber_canon
import time:        68 |         68 |               cvxpy.reductions.qp2quad_form.canonicalizers.quad_form_canon
import time:        65 |         65 |               cvxpy.reductions.qp2quad_form.canonicalizers.quad_over_lin_canon
import time:       163 |        578 |             cvxpy.reductions.qp2quad_form.canonicalizers
import time:       157 |      13794 |           cvxpy.reductions.dcp2cone.dcp2cone
import time:        92 |         92 |             cvxpy.reductions.dgp2dcp
import time:       141 |        141 |               cvxpy.reductions.dgp2dcp.canonicalizers.add_canon
import time:        73 |         73 |               cvxpy.reductions.dgp2dcp.canonicalizers.constant_canon
import time:        71 |         71 |               cvxpy.reductions.dgp2dcp.canonicalizers.cumprod_canon
import time:        60 |         60 |               cvxpy.reductions.dgp2dcp.canonicalizers.div_canon
import time:        62 |         62 |               cvxpy.reductions.dgp2dcp.canonicalizers.exp_canon
import time:        76 |         76 |                 cvxpy.reductions.dgp2dcp.canonicalizers.mulexpression_canon
import time:        66 |         66 |                 cvxpy.reductions.dgp2dcp.canonicalizers.one_minus_pos_canon
import time:        85 |        226 |               cvxpy.reductions.dgp2dcp.canonicalizers.eye_minus_inv_canon
import time:        67 |         67 |               cvxpy.reductions.dgp2dcp.canonicalizers.finite_set_canon
import time:        66 |         66 |               cvxpy.reductions.dgp2dcp.canonicalizers.geo_mean_canon
import time:        56 |         56 |               cvxpy.reductions.dgp2dcp.canonicalizers.gmatmul_canon
import time:        60 |         60 |               cvxpy.reductions.dgp2dcp.canonicalizers.log_canon
import time:        60 |         60 |               cvxpy.reductions.dgp2dcp.canonicalizers.mul_canon
import time:        68 |         68 |                   cvxpy.reductions.dgp2dcp.util
import time:        95 |        163 |                 cvxpy.reductions.dgp2dcp.canonicalizers.sum_canon
import time:        61 |        223 |               cvxpy.reductions.dgp2dcp.canonicalizers.norm1_canon
import time:        66 |         66 |               cvxpy.reductions.dgp2dcp.canonicalizers.norm_inf_canon
import time:        68 |         68 |               cvxpy.reductions.dgp2dcp.canonicalizers.pf_eigenvalue_canon
import time:        68 |         68 |               cvxpy.reductions.dgp2dcp.canonicalizers.pnorm_canon
import time:        64 |         64 |               cvxpy.reductions.dgp2dcp.canonicalizers.power_canon
import time:        61 |         61 |               cvxpy.reductions.dgp2dcp.canonicalizers.prod_canon
import time:        65 |         65 |               cvxpy.reductions.dgp2dcp.canonicalizers.quad_form_canon
import time:        62 |         62 |               cvxpy.reductions.dgp2dcp.canonicalizers.quad_over_lin_canon
import time:        67 |         67 |               cvxpy.reductions.dgp2dcp.canonicalizers.trace_canon
import time:        56 |         56 |               cvxpy.reductions.dgp2dcp.canonicalizers.xexp_canon
import time:       241 |       1973 |             cvxpy.reductions.dgp2dcp.canonicalizers
import time:       163 |       2227 |           cvxpy.reductions.dgp2dcp.dgp2dcp
import time:        83 |         83 |             cvxpy.reductions.dqcp2dcp
import time:       113 |        113 |             cvxpy.reductions.dqcp2dcp.inverse
import time:       366 |        366 |             cvxpy.reductions.dqcp2dcp.sets
import time:        91 |         91 |             cvxpy.reductions.dqcp2dcp.tighten
import time:       378 |       1029 |           cvxpy.reductions.dqcp2dcp.dqcp2dcp
import time:       119 |        119 |           cvxpy.reductions.eval_params
import time:        95 |         95 |           cvxpy.reductions.flip_objective
import time:       107 |        107 |           cvxpy.reductions.qp2quad_form.qp2symbolic_qp
import time:       256 |        256 |           cvxpy.reductions.qp2quad_form.qp_matrix_stuffing
import time:       144 |        144 |             cvxpy.reductions.cone2cone.exotic2common
import time:       118 |        118 |             cvxpy.reductions.cone2cone.soc2psd
import time:      2098 |       2098 |             cvxpy.reductions.cone2cone.soc_dim3
import time:       126 |        126 |               cvxpy.reductions.discrete2mixedint
import time:       213 |        338 |             cvxpy.reductions.discrete2mixedint.valinvec2mixedint
import time:       223 |        223 |               cvxpy.reductions.solvers.conic_solvers.cuclarabel_conif
import time:        46 |         46 |                       cuopt
import time:        14 |         60 |                     cuopt.linear_programming
import time:         8 |         67 |                   cuopt.linear_programming.solver
import time:        10 |         76 |                 cuopt.linear_programming.solver.solver_parameters
import time:       416 |        492 |               cvxpy.reductions.solvers.conic_solvers.cuopt_conif
import time:       155 |        155 |               cvxpy.reductions.solvers.conic_solvers.ecos_bb_conif
import time:       187 |        187 |               cvxpy.reductions.solvers.conic_solvers.moreau_conif
import time:        93 |         93 |                 cvxpy.reductions.solvers.qp_solvers
import time:       136 |        136 |                 cvxpy.reductions.solvers.qp_solvers.qp_solver
import time:       191 |        419 |               cvxpy.reductions.solvers.qp_solvers.copt_qpif
import time:       151 |        151 |               cvxpy.reductions.solvers.qp_solvers.cplex_qpif
import time:       138 |        138 |               cvxpy.reductions.solvers.qp_solvers.daqp_qpif
import time:       151 |        151 |               cvxpy.reductions.solvers.qp_solvers.gurobi_qpif
import time:       148 |        148 |               cvxpy.reductions.solvers.qp_solvers.highs_qpif
import time:       118 |        118 |               cvxpy.reductions.solvers.qp_solvers.mpax_qpif
import time:       130 |        130 |               cvxpy.reductions.solvers.qp_solvers.osqp_qpif
import time:       130 |        130 |               cvxpy.reductions.solvers.qp_solvers.piqp_qpif
import time:       132 |        132 |               cvxpy.reductions.solvers.qp_solvers.proxqp_qpif
import time:       152 |        152 |               cvxpy.reductions.solvers.qp_solvers.xpress_qpif
import time:        51 |         51 |               diffcp
import time:        35 |         35 |               ecos
import time:       568 |        568 |               cvxopt.glpk
import time:        59 |         59 |               coptpy
import time:        36 |         36 |                 cylp
import time:        10 |         45 |               cylp.cy
import time:       736 |        736 |                 clarabel.clarabel
import time:       138 |        873 |               clarabel
import time:       241 |        241 |                 scs._scs_direct
import time:       272 |        513 |               scs
import time:        54 |         54 |               sdpap
import time:        34 |         34 |               gurobipy
import time:        29 |         29 |               mosek
import time:        30 |         30 |               moreau
import time:        29 |         29 |               cplex
import time:        34 |         34 |                 naginterfaces
import time:         8 |         41 |               naginterfaces.library
import time:        30 |         30 |               xpress
import time:        32 |         32 |               pyscipopt
import time:        29 |         29 |               highspy
import time:        32 |         32 |                 google
import time:         8 |         40 |               google.protobuf
import time:        30 |         30 |               ortools
import time:        29 |         29 |               qoco
import time:        27 |         27 |               cupy
import time:        37 |         37 |               ecos
import time:       122 |        122 |                 osqp._version
import time:       296 |        296 |                     jinja2.bccache
import time:       232 |        232 |                         markupsafe._speedups
import time:       369 |        601 |                       markupsafe
import time:      1475 |       1475 |                         jinja2.utils
import time:      1610 |       3084 |                       jinja2.nodes
import time:       314 |        314 |                         jinja2.exceptions
import time:       126 |        126 |                           jinja2.visitor
import time:       353 |        478 |                         jinja2.idtracking
import time:       105 |        105 |                         jinja2.optimizer
import time:      1072 |       1968 |                       jinja2.compiler
import time:       199 |        199 |                           jinja2.async_utils
import time:      1086 |       1086 |                           jinja2.runtime
import time:       987 |       2271 |                         jinja2.filters
import time:       181 |        181 |                         jinja2.tests
import time:       119 |       2570 |                       jinja2.defaults
import time:       657 |        657 |                         jinja2._identifier
import time:      1220 |       1877 |                       jinja2.lexer
import time:       498 |        498 |                       jinja2.parser
import time:      1344 |      11939 |                     jinja2.environment
import time:       498 |        498 |                     jinja2.loaders
import time:       176 |      12907 |                   jinja2
import time:      2328 |      15235 |                 osqp.interface
import time:       139 |      15495 |               osqp
import time:        47 |         47 |               gurobipy
import time:        35 |         35 |               cplex
import time:        32 |         32 |               xpress
import time:        31 |         31 |               coptpy
import time:        30 |         30 |               piqp
import time:        30 |         30 |               proxsuite
import time:        30 |         30 |               daqp
import time:        29 |         29 |               highspy
import time:       197 |        197 |                 jax.version
import time:        82 |         82 |                   jax._src
import time:       430 |        430 |                     jax._src.deprecations
import time:       182 |        182 |                         jaxlib.version
import time:       118 |        299 |                       jaxlib
import time:       190 |        190 |                       jaxlib.cpu_feature_guard
import time:     26019 |      26019 |                         jaxlib._jax
import time:       434 |      26452 |                       jaxlib.xla_client
import time:        64 |         64 |                         jaxlib.cpu
import time:       593 |        593 |                         jaxlib.cpu._lapack
import time:       166 |        822 |                       jaxlib.lapack
import time:       220 |        220 |                       jaxlib.utils
import time:        61 |         61 |                           jaxlib.mlir
import time:      3251 |       3251 |                           jaxlib.mlir._mlir_libs._mlir
import time:       369 |       3679 |                         jaxlib.mlir._mlir_libs
import time:       247 |       3926 |                       jaxlib.mlir._mlir_libs._jax_mlir_ext
import time:       240 |        240 |                       jaxlib._profiler
import time:       207 |        207 |                       jaxlib._profile_data
import time:       226 |        226 |                         jaxlib.cpu._sparse
import time:       130 |        356 |                       jaxlib.cpu_sparse
import time:       183 |        183 |                       jaxlib.weakref_lru_cache
import time:       398 |        398 |                       jaxlib._pretty_printer
import time:       385 |        385 |                       jaxlib._ifrt_proxy
import time:       110 |        110 |                         jaxlib.plugin_support
import time:      1695 |       1804 |                       jaxlib.gpu_solver
import time:       651 |        651 |                       jaxlib.gpu_sparse
import time:       593 |        593 |                       jaxlib.gpu_prng
import time:       587 |        587 |                       jaxlib.gpu_linalg
import time:       270 |        270 |                         jaxlib.mlir.ir
import time:        62 |         62 |                           jaxlib.mlir.dialects
import time:       530 |        530 |                             jaxlib.mlir.dialects._ods_common
import time:      3849 |       4378 |                           jaxlib.mlir.dialects._stablehlo_ops_gen
import time:       795 |        795 |                           jaxlib.mlir._mlir_libs._stablehlo
import time:       183 |       5416 |                         jaxlib.mlir.dialects.stablehlo
import time:       123 |        123 |                         jaxlib.gpu_common_utils
import time:       771 |       6578 |                       jaxlib.gpu_rnn
import time:      2080 |       2080 |                       jaxlib.gpu_triton
import time:        51 |         51 |                           jaxlib.mosaic
import time:        79 |        130 |                         jaxlib.mosaic.python
import time:        44 |         44 |                             jaxlib.mosaic.dialect
import time:        70 |        113 |                           jaxlib.mosaic.dialect.gpu
import time:      1122 |       1235 |                         jaxlib.mosaic.dialect.gpu._mosaic_gpu_gen_ops
import time:       428 |        428 |                         jaxlib.mosaic.dialect.gpu._mosaic_gpu_gen_enums
import time:       437 |        437 |                         jaxlib.mlir._mlir_libs._mosaic_gpu_ext
import time:       156 |       2385 |                       jaxlib.mosaic.python.mosaic_gpu
import time:      5020 |       5020 |                         jaxlib.mosaic.python._tpu_gen
import time:       314 |        314 |                         jaxlib.mlir._mlir_libs._tpu_ext
import time:       221 |       5554 |                       jaxlib.mosaic.python.tpu
import time:      1304 |      55205 |                     jax._src.lib
import time:       184 |        184 |                     jax._src.logging_config
import time:      2037 |      57855 |                   jax._src.config
import time:       255 |        255 |                   jax._src.hardware_utils
import time:       220 |      58410 |                 jax._src.cloud_tpu_init
import time:        50 |         50 |                 libtpu
import time:      2286 |       2286 |                           ml_dtypes._ml_dtypes_ext
import time:       676 |       2961 |                         ml_dtypes._finfo
import time:       163 |        163 |                         ml_dtypes._iinfo
import time:       173 |       3296 |                       ml_dtypes
import time:       254 |        254 |                       jax._src.literals
import time:      1057 |       1057 |                           jax._src.util
import time:       195 |       1252 |                         jax._src.basearray
import time:       341 |       1592 |                       jax._src.typing
import time:        30 |         30 |                         jax._src.repro
import time:       242 |        271 |                       jax._src.traceback_util
import time:      1680 |       7091 |                     jax._src.dtypes
import time:       183 |        183 |                     jax._src.effects
import time:       250 |        250 |                             jax._src.clusters.cluster
import time:       186 |        186 |                             jax._src.clusters.ompi_cluster
import time:       165 |        165 |                             jax._src.clusters.slurm_cluster
import time:       151 |        151 |                             jax._src.clusters.mpi4py_cluster
import time:       252 |        252 |                             jax._src.clusters.cloud_tpu_cluster
import time:       337 |        337 |                             jax._src.clusters.k8s_cluster
import time:       331 |       1669 |                           jax._src.clusters
import time:       213 |       1882 |                         jax._src.distributed
import time:        88 |         88 |                         jax_plugins
import time:       939 |       2907 |                       jax._src.xla_bridge
import time:      1132 |       4039 |                     jax._src.mesh
import time:       201 |        201 |                     jax._src.partition_spec
import time:       280 |        280 |                     jax._src.errors
import time:       543 |        543 |                       jax._src.tree_util
import time:       799 |       1341 |                     jax._src.linear_util
import time:      1231 |       1231 |                     jax._src.source_info_util
import time:       177 |        177 |                     jax._src.pretty_printer
import time:        72 |         72 |                           jaxlib.mlir.passmanager
import time:       143 |        214 |                         jax._src.lib.mlir
import time:        72 |         72 |                         jax._src.lazy_loader
import time:       237 |        237 |                           jaxlib.mlir._mlir_libs._sdyMpmd
import time:       541 |        541 |                           jaxlib.mlir.dialects._mpmd_ops_gen
import time:        85 |        862 |                         jaxlib.mlir.dialects.mpmd
import time:       414 |        414 |                           jaxlib.mlir._mlir_libs._sdy
import time:       286 |        286 |                           jaxlib.mlir.dialects._sdy_enums_gen
import time:       894 |        894 |                           jaxlib.mlir.dialects._sdy_ops_gen
import time:       132 |       1724 |                         jaxlib.mlir.dialects.sdy
import time:       151 |       3021 |                       jax._src.lib.mlir.dialects
import time:       157 |        157 |                         jax._src.op_shardings
import time:       241 |        397 |                       jax._src.sharding
import time:      1087 |       4504 |                     jax._src.named_sharding
import time:       206 |        206 |                     jax._src.layout
import time:       169 |        169 |                     jax._src.memory
import time:       112 |        112 |                     jax._src.xla_metadata_lib
import time:      5239 |      24769 |                   jax._src.core
import time:       153 |      24921 |                 jax.core
import time:       125 |        125 |                   jax._src.tree
import time:       116 |        240 |                 jax.tree
import time:        77 |         77 |                 jax.typing
import time:        86 |         86 |                 jax._src.environment_info
import time:       909 |        909 |                           jax._src.state.indexing
import time:      2442 |       3351 |                         jax._src.state.types
import time:       105 |       3456 |                       jax._src.state
import time:        23 |       3478 |                     jax._src.state.types
import time:       422 |       3900 |                   jax._src.api_util
import time:       131 |        131 |                     jax._src.interpreters
import time:       209 |        209 |                       jax._src.ad_util
import time:       155 |        155 |                       jax._src.frozen_dict
import time:        89 |         89 |                       jax._src.hashable_array
import time:        49 |         49 |                           etils
import time:       159 |        207 |                         jax._src.path
import time:       207 |        414 |                       jax._src.jaxpr_util
import time:       144 |        144 |                         jax._src.sharding_specs
import time:       197 |        197 |                         jax._src.mesh_utils
import time:      2219 |       2559 |                       jax._src.sharding_impls
import time:        95 |         95 |                               _winapi
import time:        77 |         77 |                               winreg
import time:       345 |        516 |                             mimetypes
import time:       583 |        583 |                             socketserver
import time:       447 |       1545 |                           http.server
import time:       309 |       1854 |                         jax._src.profiler
import time:      2955 |       4809 |                       jax._src.interpreters.partial_eval
import time:       364 |        364 |                       jaxlib.mlir.dialects._func_ops_gen
import time:      5377 |      13972 |                     jax._src.interpreters.mlir
import time:      1912 |      16014 |                   jax._src.stages
import time:       302 |        302 |                           jax._src.cache_key
import time:       110 |        110 |                             compression
import time:        73 |         73 |                             zstandard
import time:       279 |        279 |                             jax._src.monitoring
import time:       137 |        137 |                             jax._src.compilation_cache_interface
import time:        94 |         94 |                                   filelock._error
import time:       626 |        719 |                                 filelock._api
import time:        78 |         78 |                                   filelock._util
import time:       132 |        209 |                                 filelock._soft
import time:        99 |         99 |                                 filelock._unix
import time:       106 |        106 |                                 filelock._windows
import time:       597 |        597 |                                 filelock.asyncio
import time:        81 |         81 |                                 filelock.version
import time:       198 |       2006 |                               filelock
import time:       199 |       2205 |                             jax._src.lru_cache
import time:       216 |       3017 |                           jax._src.compilation_cache
import time:       311 |       3629 |                         jax._src.compiler
import time:       932 |        932 |                           jax._src.interpreters.ad
import time:      1371 |       1371 |                           jax._src.interpreters.batching
import time:      4950 |       7253 |                         jax._src.pjit
import time:       285 |        285 |                         jax._src.abstract_arrays
import time:      5082 |      16248 |                       jax._src.interpreters.pxla
import time:       838 |      17085 |                     jax._src.array
import time:       870 |      17955 |                   jax._src.dispatch
import time:      2726 |      40593 |                 jax._src.api
import time:       185 |        185 |                         jax._src.lax.utils
import time:      1273 |       1458 |                       jax._src.lax.slicing
import time:      1222 |       1222 |                       jaxlib.mlir.dialects._chlo_ops_gen
import time:       327 |        327 |                       jaxlib.mlir._mlir_libs._chlo
import time:      5007 |       8013 |                     jax._src.lax.lax
import time:        92 |         92 |                         jax._src.custom_api_util
import time:       237 |        237 |                         jax._src.custom_transpose
import time:       981 |       1310 |                       jax._src.custom_derivatives
import time:       533 |        533 |                       jax._src.lax.convolution
import time:       250 |       2092 |                     jax._src.lax.other
import time:       632 |        632 |                             jax._src.lax.windowed_reductions
import time:       168 |        168 |                             jax._src.lax.control_flow.common
import time:       389 |        389 |                               jax._src.state.primitives
import time:       123 |        123 |                               jax._src.state.utils
import time:       835 |       1346 |                             jax._src.state.discharge
import time:      1120 |       3265 |                           jax._src.lax.control_flow.loops
import time:       581 |        581 |                           jax._src.lax.control_flow.conditionals
import time:       409 |        409 |                           jax._src.lax.control_flow.solves
import time:       127 |       4380 |                         jax._src.lax.control_flow
import time:        26 |       4405 |                       jax._src.lax.control_flow.loops
import time:       619 |       5024 |                     jax._src.lax.special
import time:       518 |        518 |                     jax._src.lax.fft
import time:      1286 |       1286 |                     jax._src.lax.parallel
import time:       416 |        416 |                             jax._src.numpy.util
import time:      1938 |       2354 |                           jax._src.numpy.array_constructors
import time:      1110 |       1110 |                                   jax._src.shard_map
import time:       118 |        118 |                                   jax._src.export
import time:       330 |        330 |                                           opt_einsum.typing
import time:       147 |        477 |                                         opt_einsum.blas
import time:       129 |        129 |                                         opt_einsum.helpers
import time:       751 |        751 |                                           opt_einsum.paths
import time:       469 |       1220 |                                         opt_einsum.path_random
import time:        91 |         91 |                                         opt_einsum._version
import time:       176 |        176 |                                                 opt_einsum.parser
import time:       201 |        377 |                                               opt_einsum.sharing
import time:       109 |        485 |                                             opt_einsum.backends.cupy
import time:        79 |         79 |                                               opt_einsum.backends.jax
import time:        79 |         79 |                                               opt_einsum.backends.object_arrays
import time:       105 |        105 |                                               opt_einsum.backends.tensorflow
import time:        67 |         67 |                                               opt_einsum.backends.theano
import time:        85 |         85 |                                               opt_einsum.backends.torch
import time:       189 |        602 |                                             opt_einsum.backends.dispatch
import time:       100 |       1186 |                                           opt_einsum.backends
import time:       488 |       1674 |                                         opt_einsum.contract
import time:       185 |       3773 |                                       opt_einsum
import time:      2400 |       6173 |                                     jax._src.export.shape_poly
import time:      1681 |       7854 |                                   jax._src.export._export
import time:       907 |       9986 |                                 jax._src.error_check
import time:       288 |        288 |                                     jax._src.numpy.einsum
import time:      1668 |       1955 |                                   jax._src.numpy.indexing
import time:      2622 |       2622 |                                   jax._src.numpy.reductions
import time:       178 |        178 |                                     jax._src.numpy.vectorize
import time:       599 |        776 |                                   jax._src.numpy.tensor_contractions
import time:      2471 |       2471 |                                   jax._src.numpy.sorting
import time:      4490 |      12313 |                                 jax._src.numpy.lax_numpy
import time:       635 |      22934 |                               jax._src.numpy.error
import time:       980 |        980 |                               jax._src.numpy.ufunc_api
import time:      7142 |      31055 |                             jax._src.numpy.ufuncs
import time:       642 |      31697 |                           jax._src.numpy.array_creation
import time:       329 |        329 |                           jax._src.numpy.scalar_types
import time:       221 |        221 |                           jax._src.numpy.index_tricks
import time:       334 |        334 |                                 jax._src.custom_partitioning_sharding_rule
import time:       727 |        727 |                                 jax._src.ffi
import time:      2043 |       3102 |                               jax._src.lax.linalg
import time:      2096 |       5198 |                             jax._src.numpy.linalg
import time:       697 |       5894 |                           jax._src.numpy.polynomial
import time:       889 |        889 |                           jax._src.numpy.setops
import time:       206 |      41587 |                         jax._src.numpy
import time:        22 |      41609 |                       jax._src.numpy.indexing
import time:       228 |      41836 |                     jax._src.lax.ann
import time:       273 |      59039 |                   jax._src.lax
import time:       463 |      59502 |                 jax._src.ad_checkpoint
import time:       106 |        106 |                   jax._src.pickle_util
import time:       860 |        965 |                 jax._src.callback
import time:        71 |         71 |                   jax._src.ref
import time:       117 |        187 |                 jax.ref
import time:        99 |         99 |                 jax.interpreters
import time:       145 |        145 |                 jax.interpreters.ad
import time:       104 |        104 |                 jax.interpreters.batching
import time:       104 |        104 |                 jax.interpreters.mlir
import time:       120 |        120 |                 jax.interpreters.partial_eval
import time:        92 |         92 |                 jax.interpreters.pxla
import time:        70 |         70 |                 jax.interpreters.xla
import time:        67 |         67 |                 jax.custom_derivatives
import time:       315 |        315 |                   jax._src.custom_batching
import time:        61 |        376 |                 jax.custom_batching
import time:        60 |         60 |                 jax.custom_transpose
import time:        59 |         59 |                 jax.api_util
import time:        53 |         53 |                 jax.distributed
import time:       460 |        460 |                   jax._src.debugging
import time:       877 |        877 |                     jax._src.debugger.core
import time:       408 |        408 |                       cmd
import time:       212 |        619 |                     jax._src.debugger.cli_debugger
import time:       671 |        671 |                       jax._src.debugger.colab_lib
import time:       145 |        145 |                       pygments
import time:       258 |       1073 |                     jax._src.debugger.colab_debugger
import time:       174 |        174 |                     jax._src.debugger.web_debugger
import time:       156 |       2897 |                   jax._src.debugger
import time:        68 |       3425 |                 jax.debug
import time:       168 |        168 |                   jax._src.dlpack
import time:        79 |        247 |                 jax.dlpack
import time:        72 |         72 |                 jax.dtypes
import time:        75 |         75 |                 jax.errors
import time:       187 |        187 |                   jax._src.export.shape_poly_decision
import time:        79 |        266 |                 jax.export
import time:        75 |         75 |                 jax.ffi
import time:        78 |         78 |                     jax._src.image
import time:       386 |        463 |                   jax._src.image.scale
import time:        79 |        542 |                 jax.image
import time:        81 |         81 |                         jax._src.tpu
import time:       263 |        263 |                           jax._src.tpu.linalg.qdwh
import time:       119 |        119 |                           jax._src.tpu.linalg.stack
import time:       504 |        885 |                         jax._src.tpu.linalg.eigh
import time:       293 |        293 |                         jax._src.tpu.linalg.svd
import time:       146 |       1404 |                       jax._src.tpu.linalg
import time:        21 |       1425 |                     jax._src.tpu.linalg.qdwh
import time:       124 |       1549 |                   jax.lax.linalg
import time:       285 |       1834 |                 jax.lax
import time:        79 |         79 |                 jax.monitoring
import time:       224 |        224 |                       jax._src.numpy.fft
import time:       102 |        326 |                     jax.numpy.fft
import time:        76 |         76 |                     jax.numpy.linalg
import time:        82 |         82 |                     jax._src.numpy.window_functions
import time:       165 |        165 |                     jax._src.numpy.array_api_metadata
import time:        83 |         83 |                       jax._src.ops
import time:       166 |        166 |                       jax._src.ops.scatter
import time:       899 |       1147 |                     jax._src.numpy.array_methods
import time:       682 |       2475 |                   jax.numpy
import time:        81 |         81 |                       jax._src.nn
import time:       106 |        106 |                             flatbuffers
import time:       307 |        412 |                           jax._src.export.serialization
